Time Stamp,Step,Status,Prog Time,Step Time,Cycle,Cycle Level,Procedure,Voltage,Current,Temperature,Capacity,WhAccu,Cnt,battery_id
2024-01-05 03:30:00,3,Charging,00:29:00,00:56:00,177,High,Rest,3.58,-0.08,44.3,0.746,5.42,200,Pack-01
2024-01-05 04:00:00,3,Charging,00:43:00,00:29:00,596,High,CC-CV,3.67,1.59,28.5,0.983,2.8,201,Pack-01
2024-01-05 04:30:00,3,Discharging,00:21:00,00:18:00,839,Medium,CC-CV,3.98,0.19,26.6,0.637,6.82,202,Pack-01
2024-01-05 05:00:00,1,Charging,00:37:00,00:47:00,180,Low,CC-CV,3.56,-1.85,41.4,2.395,2.26,203,Pack-01
2024-01-05 05:30:00,1,Discharging,00:16:00,00:37:00,266,Low,CC,4.07,-0.19,42.9,1.251,4.05,204,Pack-01
2024-01-05 06:00:00,3,Rest,00:22:00,00:19:00,158,High,Rest,4.04,0.06,36.5,1.583,5.18,205,Pack-01
2024-01-05 06:30:00,3,Charging,00:40:00,00:54:00,881,High,Rest,4.06,1.25,30.1,1.347,8.9,206,Pack-01
2024-01-05 07:00:00,2,Rest,00:12:00,00:17:00,429,High,CC,4.15,-1.15,36.6,1.402,2.8,207,Pack-01
2024-01-05 07:30:00,2,Charging,00:31:00,00:36:00,597,Low,CC-CV,4.14,0.14,20.3,2.255,6.05,208,Pack-01
2024-01-05 08:00:00,1,Charging,00:34:00,00:58:00,547,High,CC,3.7,-0.61,25.8,1.259,2.35,209,Pack-01
2024-01-05 08:30:00,1,Discharging,00:27:00,00:46:00,259,Low,CC,3.69,-1.44,31.7,1.074,7.29,210,Pack-01
2024-01-05 09:00:00,1,Rest,00:52:00,00:22:00,908,High,CC,3.84,-1.19,35.3,0.886,4.9,211,Pack-01
2024-01-05 09:30:00,1,Rest,00:23:00,00:32:00,575,Low,CC,4.2,-1.71,26.8,0.915,4.5,212,Pack-01
2024-01-05 10:00:00,1,Charging,00:13:00,00:40:00,160,Medium,CC,3.93,-1.75,39.5,2.069,4.46,213,Pack-01
2024-01-05 10:30:00,3,Discharging,00:13:00,00:40:00,771,High,CC-CV,3.62,0.25,41.3,2.477,4.19,214,Pack-01
2024-01-05 11:00:00,3,Rest,00:25:00,00:50:00,997,Low,CC-CV,3.91,0.09,26.4,1.464,5.71,215,Pack-01
2024-01-05 11:30:00,2,Rest,00:47:00,00:17:00,337,High,Rest,3.83,0.25,22.8,1.446,7.36,216,Pack-01
2024-01-05 12:00:00,3,Charging,00:50:00,00:10:00,235,Low,CC,3.91,0.78,36.4,2.339,2.47,217,Pack-01
2024-01-05 12:30:00,2,Discharging,00:28:00,00:45:00,242,Low,CC-CV,3.99,1.69,21.9,2.397,6.95,218,Pack-01
2024-01-05 13:00:00,1,Rest,00:29:00,00:33:00,708,Low,Rest,3.8,0.44,42.3,1.334,3.19,219,Pack-01
2024-01-05 13:30:00,2,Discharging,00:52:00,00:49:00,366,High,CC,3.51,-0.35,23.4,1.193,9.78,220,Pack-01
2024-01-05 14:00:00,3,Charging,00:17:00,00:39:00,48,High,Rest,4.03,-1.99,25.0,2.343,3.14,221,Pack-01
2024-01-05 14:30:00,3,Discharging,00:24:00,00:25:00,496,Low,CC-CV,4.19,0.62,22.7,1.523,7.57,222,Pack-01
2024-01-05 15:00:00,1,Discharging,00:48:00,00:37:00,573,Medium,Rest,3.77,1.97,23.4,1.225,8.33,223,Pack-01
2024-01-05 15:30:00,3,Discharging,00:37:00,00:29:00,831,High,Rest,4.08,-0.25,43.4,1.351,1.34,224,Pack-01
2024-01-05 16:00:00,2,Discharging,00:28:00,00:42:00,311,High,CC,3.72,1.83,36.5,0.733,9.87,225,Pack-01
2024-01-05 16:30:00,1,Charging,00:14:00,00:28:00,90,High,CC,3.81,1.27,41.5,0.569,9.89,226,Pack-01
2024-01-05 17:00:00,2,Rest,00:51:00,00:28:00,169,High,CC,3.97,-1.85,21.7,0.667,8.84,227,Pack-01
2024-01-05 17:30:00,1,Discharging,00:36:00,00:18:00,74,High,CC-CV,3.62,-0.69,30.8,0.934,4.05,228,Pack-01
2024-01-05 18:00:00,2,Discharging,00:51:00,00:37:00,7,Low,Rest,3.87,-0.67,43.4,0.967,1.52,229,Pack-01
2024-01-05 18:30:00,2,Rest,00:31:00,00:19:00,997,High,CC,3.94,-0.34,20.5,2.158,6.22,230,Pack-01
2024-01-05 19:00:00,2,Rest,00:50:00,00:31:00,314,Low,CC,3.59,1.48,30.9,2.051,1.66,231,Pack-01
2024-01-05 19:30:00,3,Rest,00:57:00,00:45:00,828,Low,CC-CV,3.61,1.98,43.4,0.798,4.53,232,Pack-01
2024-01-05 20:00:00,3,Rest,00:23:00,00:20:00,519,Low,CC-CV,4.11,-1.33,20.2,1.335,5.66,233,Pack-01
2024-01-05 20:30:00,3,Rest,00:31:00,00:32:00,815,High,Rest,4.14,-1.61,38.8,0.941,3.59,234,Pack-01
2024-01-05 21:00:00,1,Charging,00:10:00,00:36:00,546,High,CC-CV,3.79,0.04,39.8,2.429,5.65,235,Pack-01
2024-01-05 21:30:00,1,Rest,00:29:00,00:49:00,749,Low,CC-CV,4.0,-1.48,41.5,0.772,4.17,236,Pack-01
2024-01-05 22:00:00,3,Rest,00:10:00,00:31:00,607,Medium,Rest,4.16,1.46,36.5,0.603,4.32,237,Pack-01
2024-01-05 22:30:00,2,Discharging,00:31:00,00:22:00,146,Medium,CC-CV,4.03,0.18,25.0,1.055,5.14,238,Pack-01
2024-01-05 23:00:00,1,Discharging,00:42:00,00:53:00,41,High,Rest,4.14,0.79,27.1,0.767,3.29,239,Pack-01
2024-01-05 23:30:00,1,Rest,00:22:00,00:12:00,88,High,Rest,4.16,-0.71,27.6,1.987,9.86,240,Pack-01
2024-01-06 00:00:00,2,Charging,00:26:00,00:31:00,973,Medium,CC-CV,3.84,-1.1,22.9,1.744,1.51,241,Pack-01
2024-01-06 00:30:00,3,Discharging,00:37:00,00:33:00,482,Low,CC,4.09,-1.55,24.1,0.815,7.67,242,Pack-01
2024-01-06 01:00:00,1,Rest,00:45:00,00:59:00,754,Medium,CC-CV,3.69,-0.33,33.3,2.451,1.91,243,Pack-01
2024-01-06 01:30:00,2,Rest,00:17:00,00:20:00,946,High,CC-CV,3.62,-0.53,42.9,1.777,5.61,244,Pack-01
2024-01-06 02:00:00,3,Rest,00:25:00,00:42:00,552,Low,Rest,4.09,-1.05,37.9,2.051,8.39,245,Pack-01
2024-01-06 02:30:00,1,Rest,00:36:00,00:51:00,865,Low,Rest,3.57,-1.78,25.9,1.731,2.77,246,Pack-01
2024-01-06 03:00:00,1,Charging,00:51:00,00:31:00,176,Low,CC,3.89,1.49,38.1,1.033,9.85,247,Pack-01
2024-01-06 03:30:00,3,Discharging,00:12:00,00:16:00,397,High,Rest,3.9,-0.76,30.1,1.003,1.01,248,Pack-01
2024-01-06 04:00:00,1,Discharging,00:47:00,00:28:00,259,Medium,CC-CV,3.87,1.2,24.7,1.594,1.04,249,Pack-01
2024-01-06 04:30:00,3,Charging,00:49:00,00:15:00,356,High,CC,3.93,-1.5,26.6,1.635,4.31,250,Pack-01
2024-01-06 05:00:00,3,Discharging,00:23:00,00:34:00,70,Low,CC-CV,3.62,1.65,32.1,1.298,3.1,251,Pack-01
2024-01-06 05:30:00,1,Discharging,00:36:00,00:24:00,18,Low,CC,3.72,0.52,42.8,0.819,9.71,252,Pack-01
2024-01-06 06:00:00,2,Charging,00:41:00,00:25:00,882,Medium,Rest,4.02,-1.54,36.1,1.11,5.26,253,Pack-01
2024-01-06 06:30:00,3,Discharging,00:47:00,00:47:00,382,High,CC,4.18,-0.26,37.1,2.069,2.33,254,Pack-01
2024-01-06 07:00:00,3,Discharging,00:44:00,00:19:00,729,Low,CC-CV,3.54,1.31,22.9,2.383,5.52,255,Pack-01
2024-01-06 07:30:00,2,Charging,00:39:00,00:43:00,108,Medium,CC-CV,3.99,-0.14,43.8,0.524,8.76,256,Pack-01
2024-01-06 08:00:00,3,Rest,00:27:00,00:52:00,594,Low,CC,3.84,1.14,37.0,2.29,9.77,257,Pack-01
2024-01-06 08:30:00,2,Discharging,00:35:00,00:22:00,359,High,CC-CV,3.53,0.69,43.3,2.347,1.0,258,Pack-01
2024-01-06 09:00:00,3,Discharging,00:14:00,00:26:00,726,Low,CC-CV,3.55,1.75,37.0,0.814,7.37,259,Pack-01
2024-01-06 09:30:00,2,Discharging,00:30:00,00:38:00,788,High,CC-CV,3.6,-0.82,20.4,0.859,9.26,260,Pack-01
2024-01-06 10:00:00,1,Rest,00:48:00,00:19:00,135,High,CC,4.19,1.16,37.9,1.485,3.21,261,Pack-01
2024-01-06 10:30:00,3,Discharging,00:30:00,00:56:00,936,Medium,CC-CV,3.55,-1.68,38.2,1.028,7.46,262,Pack-01
2024-01-06 11:00:00,1,Rest,00:45:00,00:40:00,19,Medium,Rest,3.87,-0.8,22.8,1.057,4.3,263,Pack-01
2024-01-06 11:30:00,1,Charging,00:15:00,00:51:00,41,High,CC-CV,3.67,0.03,44.6,2.351,9.03,264,Pack-01
2024-01-06 12:00:00,1,Discharging,00:51:00,00:49:00,408,Low,Rest,4.12,-0.22,25.4,1.301,8.81,265,Pack-01
2024-01-06 12:30:00,1,Discharging,00:38:00,00:15:00,304,High,CC,3.72,1.76,41.3,1.598,3.07,266,Pack-01
2024-01-06 13:00:00,1,Charging,00:11:00,00:58:00,325,Medium,Rest,3.8,-1.95,29.7,0.89,6.59,267,Pack-01
2024-01-06 13:30:00,2,Rest,00:35:00,00:43:00,324,High,Rest,3.52,0.03,34.5,0.534,4.72,268,Pack-01
2024-01-06 14:00:00,3,Rest,00:39:00,00:22:00,57,High,Rest,3.88,0.97,37.6,1.548,2.97,269,Pack-01
2024-01-06 14:30:00,2,Rest,00:26:00,00:12:00,739,High,Rest,3.75,0.39,22.4,0.984,5.75,270,Pack-01
2024-01-06 15:00:00,2,Charging,00:36:00,00:49:00,755,Low,CC,3.59,-0.68,37.4,1.627,7.92,271,Pack-01
2024-01-06 15:30:00,1,Charging,00:43:00,00:57:00,514,Low,Rest,3.86,0.57,40.3,1.993,1.96,272,Pack-01
2024-01-06 16:00:00,1,Rest,00:19:00,00:48:00,4,Low,CC,4.12,-0.62,40.0,2.038,2.1,273,Pack-01
2024-01-06 16:30:00,3,Discharging,00:47:00,00:56:00,469,Medium,CC-CV,3.57,-1.56,28.4,1.621,5.79,274,Pack-01
2024-01-06 17:00:00,3,Charging,00:58:00,00:17:00,230,Medium,Rest,4.14,-1.93,40.7,2.408,8.94,275,Pack-01
2024-01-06 17:30:00,1,Rest,00:31:00,00:14:00,935,High,CC-CV,3.66,0.75,27.6,2.209,9.44,276,Pack-01
2024-01-06 18:00:00,2,Rest,00:12:00,00:25:00,77,High,Rest,4.19,0.27,44.9,0.547,5.0,277,Pack-01
2024-01-06 18:30:00,2,Rest,00:41:00,00:12:00,789,Medium,CC,4.18,-0.23,20.7,0.93,3.81,278,Pack-01
2024-01-06 19:00:00,1,Discharging,00:44:00,00:16:00,965,Low,CC-CV,3.9,1.27,29.9,1.648,1.12,279,Pack-01
2024-01-06 19:30:00,3,Charging,00:34:00,00:47:00,838,Medium,CC,4.15,-1.64,37.0,0.895,9.77,280,Pack-01
2024-01-06 20:00:00,2,Charging,00:19:00,00:31:00,993,Low,Rest,4.19,0.45,27.0,1.679,4.51,281,Pack-01
2024-01-06 20:30:00,1,Discharging,00:34:00,00:14:00,874,Medium,Rest,4.08,1.25,27.9,1.236,1.62,282,Pack-01
2024-01-06 21:00:00,3,Rest,00:29:00,00:39:00,110,Medium,CC-CV,3.93,-0.27,38.1,1.048,1.38,283,Pack-01
2024-01-06 21:30:00,2,Charging,00:36:00,00:43:00,662,Medium,Rest,3.89,1.65,28.9,0.656,4.12,284,Pack-01
2024-01-06 22:00:00,1,Rest,00:13:00,00:59:00,349,Low,CC-CV,3.59,0.62,31.4,0.995,8.38,285,Pack-01
2024-01-06 22:30:00,2,Rest,00:51:00,00:17:00,552,Medium,CC-CV,3.91,1.38,44.1,2.002,6.63,286,Pack-01
2024-01-06 23:00:00,2,Charging,00:47:00,00:20:00,79,High,CC-CV,3.91,1.14,37.5,1.522,9.25,287,Pack-01
2024-01-06 23:30:00,2,Charging,00:42:00,00:59:00,673,Medium,Rest,3.87,0.26,33.6,1.998,2.83,288,Pack-01
2024-01-07 00:00:00,3,Charging,00:58:00,00:10:00,995,High,Rest,4.04,0.32,32.5,1.633,2.03,289,Pack-01
2024-01-07 00:30:00,2,Rest,00:39:00,00:23:00,557,Medium,CC-CV,4.07,-0.79,44.9,0.969,9.71,290,Pack-01
2024-01-07 01:00:00,1,Discharging,00:10:00,00:45:00,528,High,CC,3.56,-1.96,28.5,0.764,10.0,291,Pack-01
2024-01-07 01:30:00,2,Discharging,00:19:00,00:17:00,196,High,Rest,3.6,-0.82,35.5,0.932,2.1,292,Pack-01
2024-01-07 02:00:00,1,Charging,00:17:00,00:37:00,288,Medium,CC-CV,3.68,-1.87,39.7,1.923,1.93,293,Pack-01
2024-01-07 02:30:00,1,Charging,00:20:00,00:45:00,806,Medium,CC-CV,3.71,-0.35,26.7,1.631,7.48,294,Pack-01
2024-01-07 03:00:00,3,Discharging,00:46:00,00:28:00,703,Medium,Rest,3.81,1.55,27.4,1.861,9.28,295,Pack-01
2024-01-07 03:30:00,1,Charging,00:23:00,00:46:00,249,Medium,Rest,3.96,1.19,36.0,2.436,4.04,296,Pack-01
2024-01-07 04:00:00,2,Rest,00:51:00,00:14:00,962,High,CC-CV,4.03,1.24,22.6,1.587,3.45,297,Pack-01
2024-01-07 04:30:00,2,Rest,00:53:00,00:41:00,231,Medium,CC,4.15,0.03,32.3,1.713,2.29,298,Pack-01
2024-01-07 05:00:00,3,Discharging,00:13:00,00:52:00,594,Medium,Rest,4.16,-1.89,32.9,1.958,2.07,299,Pack-01
2024-01-07 05:30:00,1,Rest,00:27:00,00:18:00,27,Medium,CC,4.08,1.6,33.7,2.098,8.5,300,Pack-01
2024-01-07 06:00:00,3,Rest,00:24:00,00:59:00,987,Medium,Rest,4.02,-0.48,38.4,1.79,6.52,301,Pack-01
2024-01-07 06:30:00,2,Rest,00:31:00,00:30:00,735,Low,Rest,3.97,1.7,43.1,2.269,7.39,302,Pack-01
2024-01-07 07:00:00,2,Charging,00:12:00,00:45:00,825,Low,CC,3.82,-0.07,37.3,1.964,7.44,303,Pack-01
2024-01-07 07:30:00,3,Charging,00:43:00,00:56:00,705,High,CC-CV,3.82,-0.96,44.2,1.252,1.24,304,Pack-01
2024-01-07 08:00:00,2,Discharging,00:14:00,00:47:00,473,Low,CC,3.95,-0.99,44.7,2.433,7.49,305,Pack-01
2024-01-07 08:30:00,2,Rest,00:38:00,00:19:00,329,Medium,CC,3.95,1.1,29.3,1.136,4.82,306,Pack-01
2024-01-07 09:00:00,2,Discharging,00:41:00,00:26:00,747,Medium,CC-CV,4.02,-0.24,42.7,0.819,2.18,307,Pack-01
2024-01-07 09:30:00,2,Rest,00:43:00,00:40:00,198,Low,CC,4.14,1.8,26.4,1.083,8.51,308,Pack-01
2024-01-07 10:00:00,1,Rest,00:25:00,00:28:00,444,High,CC-CV,3.51,0.7,28.9,1.654,5.7,309,Pack-01
2024-01-07 10:30:00,2,Rest,00:21:00,00:30:00,284,Low,CC,3.59,-1.63,38.2,2.227,1.66,310,Pack-01
2024-01-07 11:00:00,2,Charging,00:53:00,00:22:00,911,Low,Rest,4.1,0.89,39.2,2.055,7.64,311,Pack-01
2024-01-07 11:30:00,2,Rest,00:42:00,00:57:00,411,Low,CC-CV,4.16,1.36,33.4,1.287,5.26,312,Pack-01
2024-01-07 12:00:00,2,Discharging,00:37:00,00:59:00,764,High,CC-CV,3.91,0.52,25.9,0.809,1.13,313,Pack-01
2024-01-07 12:30:00,2,Charging,00:31:00,00:49:00,201,Low,CC-CV,3.62,1.45,41.1,2.459,9.5,314,Pack-01
2024-01-07 13:00:00,3,Charging,00:49:00,00:36:00,877,Low,CC-CV,4.17,-1.47,44.8,0.668,9.23,315,Pack-01
2024-01-07 13:30:00,1,Charging,00:23:00,00:20:00,35,Low,CC-CV,4.11,-0.79,30.5,0.898,5.2,316,Pack-01
2024-01-07 14:00:00,2,Rest,00:44:00,00:50:00,3,Low,CC-CV,4.09,-1.3,29.9,1.928,5.35,317,Pack-01
2024-01-07 14:30:00,3,Charging,00:40:00,00:58:00,282,Low,CC-CV,3.76,-0.15,42.8,0.529,2.19,318,Pack-01
2024-01-07 15:00:00,2,Charging,00:19:00,00:14:00,994,High,CC,4.17,1.89,36.0,2.156,4.25,319,Pack-01
2024-01-07 15:30:00,2,Charging,00:22:00,00:38:00,725,Medium,Rest,3.89,0.9,34.5,1.333,2.67,320,Pack-01
2024-01-07 16:00:00,3,Rest,00:43:00,00:53:00,623,Low,Rest,3.91,-0.02,38.4,1.676,1.7,321,Pack-01
2024-01-07 16:30:00,1,Rest,00:15:00,00:54:00,869,Medium,CC,3.99,1.13,31.5,0.904,3.19,322,Pack-01
2024-01-07 17:00:00,3,Rest,00:53:00,00:35:00,961,Medium,CC-CV,3.62,1.01,33.1,1.413,8.71,323,Pack-01
2024-01-07 17:30:00,2,Charging,00:14:00,00:52:00,983,High,Rest,4.0,-1.86,31.5,1.688,2.73,324,Pack-01
2024-01-07 18:00:00,1,Discharging,00:45:00,00:10:00,932,Low,CC-CV,3.54,1.57,20.9,1.91,4.71,325,Pack-01
2024-01-07 18:30:00,3,Charging,00:22:00,00:41:00,648,High,CC-CV,3.94,-0.15,24.4,1.528,8.66,326,Pack-01
2024-01-07 19:00:00,3,Rest,00:23:00,00:25:00,949,Medium,Rest,3.86,0.97,22.2,0.834,8.45,327,Pack-01
2024-01-07 19:30:00,3,Rest,00:37:00,00:27:00,955,Low,CC-CV,3.95,0.7,28.3,2.446,3.0,328,Pack-01
2024-01-07 20:00:00,3,Discharging,00:54:00,00:53:00,139,High,CC-CV,3.82,-0.58,38.2,2.299,4.94,329,Pack-01
2024-01-07 20:30:00,1,Charging,00:32:00,00:30:00,701,Medium,Rest,3.95,-1.62,43.3,1.702,4.64,330,Pack-01
2024-01-07 21:00:00,1,Rest,00:13:00,00:19:00,931,High,CC,3.88,0.4,40.7,1.907,1.75,331,Pack-01
2024-01-07 21:30:00,3,Charging,00:20:00,00:48:00,835,High,CC-CV,3.84,-0.05,37.0,2.047,2.47,332,Pack-01
2024-01-07 22:00:00,3,Discharging,00:37:00,00:51:00,54,High,CC,3.54,0.47,24.4,1.66,7.88,333,Pack-01
2024-01-07 22:30:00,2,Discharging,00:44:00,00:38:00,103,Low,CC-CV,3.89,-0.72,32.8,1.496,8.39,334,Pack-01
2024-01-07 23:00:00,2,Charging,00:58:00,00:38:00,388,Low,CC-CV,4.12,-1.22,25.1,1.263,5.56,335,Pack-01
2024-01-07 23:30:00,2,Charging,00:29:00,00:43:00,459,Medium,Rest,3.95,-1.53,38.2,2.073,2.99,336,Pack-01
2024-01-08 00:00:00,3,Rest,00:51:00,00:29:00,743,Medium,Rest,3.71,1.33,38.9,1.848,3.62,337,Pack-01
2024-01-08 00:30:00,1,Charging,00:20:00,00:23:00,639,High,CC,3.78,0.23,22.3,1.221,6.63,338,Pack-01
2024-01-08 01:00:00,1,Rest,00:53:00,00:43:00,701,High,Rest,3.66,1.4,41.1,1.009,3.32,339,Pack-01
2024-01-08 01:30:00,2,Rest,00:37:00,00:12:00,759,Medium,CC-CV,3.88,0.97,25.8,0.621,4.34,340,Pack-01
2024-01-08 02:00:00,2,Rest,00:14:00,00:42:00,72,Low,CC,3.55,0.64,24.6,2.489,1.17,341,Pack-01
2024-01-08 02:30:00,1,Charging,00:35:00,00:40:00,239,High,CC-CV,4.12,-0.64,22.2,1.713,9.1,342,Pack-01
2024-01-08 03:00:00,1,Rest,00:45:00,00:42:00,421,High,CC,3.74,-1.23,42.6,0.851,7.98,343,Pack-01
2024-01-08 03:30:00,3,Discharging,00:49:00,00:43:00,454,Medium,CC-CV,3.5,-0.58,23.0,1.019,8.86,344,Pack-01
2024-01-08 04:00:00,3,Discharging,00:21:00,00:48:00,73,Low,CC-CV,3.73,-1.83,32.1,0.842,5.61,345,Pack-01
2024-01-08 04:30:00,2,Discharging,00:23:00,00:36:00,323,High,CC-CV,3.77,0.44,22.6,0.942,5.51,346,Pack-01
2024-01-08 05:00:00,1,Discharging,00:55:00,00:54:00,68,Low,Rest,3.84,-1.35,23.6,2.419,8.67,347,Pack-01
2024-01-08 05:30:00,2,Discharging,00:26:00,00:31:00,544,High,CC-CV,4.02,0.03,29.7,1.171,8.21,348,Pack-01
2024-01-08 06:00:00,2,Charging,00:28:00,00:42:00,570,Medium,CC-CV,3.98,1.82,33.2,2.402,5.43,349,Pack-01
2024-01-08 06:30:00,2,Charging,00:29:00,00:12:00,235,High,CC,3.91,1.97,33.2,1.978,7.2,350,Pack-01
2024-01-08 07:00:00,2,Charging,00:15:00,00:36:00,185,Low,CC-CV,4.17,1.4,37.7,1.06,8.76,351,Pack-01
2024-01-08 07:30:00,2,Discharging,00:59:00,00:48:00,216,Medium,CC,4.07,-0.98,34.1,2.448,8.74,352,Pack-01
2024-01-08 08:00:00,1,Rest,00:24:00,00:44:00,10,Medium,CC,3.92,1.1,24.6,1.954,6.94,353,Pack-01
2024-01-08 08:30:00,1,Discharging,00:58:00,00:11:00,399,High,CC,3.57,0.42,43.1,1.409,3.79,354,Pack-01
2024-01-08 09:00:00,1,Charging,00:15:00,00:38:00,612,Medium,Rest,4.17,1.37,43.5,0.523,6.15,355,Pack-01
2024-01-08 09:30:00,3,Discharging,00:32:00,00:49:00,196,Low,Rest,3.74,0.37,34.0,0.644,4.81,356,Pack-01
2024-01-08 10:00:00,3,Charging,00:55:00,00:10:00,950,Low,CC-CV,3.93,0.11,34.6,2.204,8.14,357,Pack-01
2024-01-08 10:30:00,3,Discharging,00:14:00,00:12:00,597,Medium,CC,3.81,-1.44,32.1,0.793,7.07,358,Pack-01
2024-01-08 11:00:00,2,Rest,00:55:00,00:46:00,682,Low,CC-CV,3.72,0.51,24.1,1.641,8.53,359,Pack-01
2024-01-08 11:30:00,3,Rest,00:12:00,00:10:00,661,Medium,CC-CV,3.51,0.27,28.0,2.183,6.02,360,Pack-01
2024-01-08 12:00:00,1,Charging,00:35:00,00:15:00,212,Low,CC-CV,4.19,-0.05,43.4,1.654,9.8,361,Pack-01
2024-01-08 12:30:00,1,Discharging,00:42:00,00:17:00,267,High,CC-CV,3.63,-1.22,29.4,1.206,9.04,362,Pack-01
2024-01-08 13:00:00,2,Charging,00:56:00,00:59:00,905,Low,CC-CV,3.68,1.32,20.2,2.434,8.77,363,Pack-01
2024-01-08 13:30:00,2,Charging,00:28:00,00:22:00,142,Medium,CC-CV,4.1,-1.64,41.6,2.364,4.29,364,Pack-01
2024-01-08 14:00:00,2,Discharging,00:36:00,00:21:00,294,Medium,Rest,3.63,-1.94,21.0,1.894,4.67,365,Pack-01
2024-01-08 14:30:00,1,Rest,00:33:00,00:55:00,673,Low,CC,3.85,-0.32,43.8,1.054,2.08,366,Pack-01
2024-01-08 15:00:00,1,Charging,00:29:00,00:36:00,653,Medium,Rest,4.07,-1.16,27.3,2.142,6.75,367,Pack-01
2024-01-08 15:30:00,2,Discharging,00:39:00,00:53:00,141,High,CC-CV,3.65,1.95,34.5,1.156,8.53,368,Pack-01
2024-01-08 16:00:00,2,Rest,00:14:00,00:38:00,652,Medium,CC-CV,3.59,1.4,22.9,1.348,1.02,369,Pack-01
2024-01-08 16:30:00,3,Rest,00:49:00,00:35:00,83,High,Rest,4.06,-0.55,25.5,0.615,3.55,370,Pack-01
2024-01-08 17:00:00,3,Rest,00:51:00,00:47:00,505,Low,CC-CV,3.99,-0.67,36.0,2.475,3.96,371,Pack-01
2024-01-08 17:30:00,1,Charging,00:11:00,00:27:00,476,Low,CC,3.97,1.95,41.3,1.881,5.45,372,Pack-01
2024-01-08 18:00:00,2,Charging,00:10:00,00:50:00,225,Medium,CC,4.12,-1.57,22.0,0.692,9.87,373,Pack-01
2024-01-08 18:30:00,1,Rest,00:43:00,00:33:00,244,Low,CC-CV,3.54,0.5,20.8,2.146,3.12,374,Pack-01
2024-01-08 19:00:00,1,Rest,00:55:00,00:18:00,624,High,CC-CV,3.92,-1.99,23.7,0.906,6.4,375,Pack-01
2024-01-08 19:30:00,2,Discharging,00:54:00,00:12:00,765,High,CC-CV,3.84,-0.55,31.3,1.509,5.95,376,Pack-01
2024-01-08 20:00:00,3,Discharging,00:37:00,00:48:00,163,Medium,CC-CV,3.67,0.2,42.7,1.851,7.71,377,Pack-01
2024-01-08 20:30:00,1,Rest,00:34:00,00:43:00,858,Medium,Rest,3.87,-0.18,35.9,2.403,5.24,378,Pack-01
2024-01-08 21:00:00,2,Discharging,00:29:00,00:33:00,372,Medium,CC,3.84,1.95,38.9,0.709,5.5,379,Pack-01
2024-01-08 21:30:00,2,Rest,00:34:00,00:51:00,577,Medium,Rest,3.92,1.06,32.2,0.584,8.03,380,Pack-01
2024-01-08 22:00:00,1,Discharging,00:24:00,00:24:00,276,Medium,Rest,3.59,0.03,20.2,0.682,5.32,381,Pack-01
2024-01-08 22:30:00,1,Rest,00:19:00,00:21:00,400,Low,Rest,4.19,-1.79,43.7,1.651,9.46,382,Pack-01
2024-01-08 23:00:00,3,Charging,00:33:00,00:14:00,106,High,CC,3.58,1.09,32.0,2.39,4.16,383,Pack-01
2024-01-08 23:30:00,1,Discharging,00:53:00,00:10:00,920,Medium,CC-CV,4.1,0.07,35.6,2.015,4.25,384,Pack-01
2024-01-09 00:00:00,1,Rest,00:34:00,00:55:00,433,High,CC,4.0,-0.74,38.2,1.253,8.76,385,Pack-01
2024-01-09 00:30:00,3,Rest,00:21:00,00:34:00,131,High,CC,3.78,1.05,39.1,0.682,7.72,386,Pack-01
2024-01-09 01:00:00,3,Rest,00:45:00,00:20:00,74,High,CC-CV,3.98,-1.43,26.1,2.476,1.61,387,Pack-01
2024-01-09 01:30:00,1,Rest,00:47:00,00:46:00,824,High,Rest,3.99,-0.17,21.1,2.127,6.84,388,Pack-01
2024-01-09 02:00:00,1,Discharging,00:44:00,00:13:00,526,Low,CC,3.95,0.83,23.7,1.64,8.31,389,Pack-01
2024-01-09 02:30:00,2,Discharging,00:57:00,00:30:00,418,High,CC-CV,3.79,-0.3,44.8,1.419,7.49,390,Pack-01
2024-01-09 03:00:00,1,Rest,00:57:00,00:22:00,415,Medium,CC-CV,3.81,-0.72,27.7,1.324,8.56,391,Pack-01
2024-01-09 03:30:00,2,Discharging,00:28:00,00:56:00,473,Low,CC-CV,3.57,0.82,24.0,1.53,4.76,392,Pack-01
2024-01-09 04:00:00,3,Rest,00:43:00,00:25:00,741,Low,CC,4.11,1.95,36.8,1.629,8.05,393,Pack-01
2024-01-09 04:30:00,3,Discharging,00:40:00,00:31:00,669,High,CC,3.95,1.19,35.9,1.744,5.95,394,Pack-01
2024-01-09 05:00:00,2,Discharging,00:36:00,00:19:00,524,Low,CC-CV,4.18,1.21,38.3,1.315,3.88,395,Pack-01
2024-01-09 05:30:00,3,Discharging,00:49:00,00:35:00,126,Low,CC,3.65,1.3,39.6,0.55,7.54,396,Pack-01
2024-01-09 06:00:00,3,Discharging,00:12:00,00:42:00,849,High,Rest,3.81,-1.24,29.9,1.453,6.66,397,Pack-01
2024-01-09 06:30:00,3,Discharging,00:36:00,00:13:00,381,Medium,CC,3.53,-0.12,41.0,0.502,7.83,398,Pack-01
2024-01-09 07:00:00,1,Discharging,00:48:00,00:28:00,518,Medium,Rest,3.92,1.85,38.8,2.352,5.24,399,Pack-01
